,movie,award,award_name,score
1589,"구라, 베토벤",수상,제 25회 춘사영화제 (특별상 독립영화 부문),3.0
1590,"구라, 베토벤",후보,제 18회 춘사영화제 (출품작),1.5
1591,"구라, 베토벤",후보,제 46회 대종상 영화제 (최우수작품상),1.5
1592,"구라, 베토벤",후보,제 4회 서강데뷔작영화제 (데뷔작 특별 초청전),1.5
1593,잃어버린 얼굴 1895,후보,제 21회 춘사영화제 (신인여우상),1.5
1594,중경삼림,후보,제 25회 부산국제영화제 (칸 2020),3.5
1595,중경삼림,후보,제 47회 겐트 영화제 (클래식),1.5
1596,중경삼림,후보,제 25회 부산국제영화제 (갈라 프레젠테이션),3.5
1597,중경삼림,후보,제 58회 뉴욕영화제 (리바이벌스),1.5
1598,중경삼림,후보,제 73회 칸영화제 (칸 클래식),5.0
1599,중경삼림,후보,제 16회 제주영화제 (아임 유어 시네마),1.5
1600,중경삼림,후보,제 38회 하와이국제영화제 (필름메이커 인 포커스),3.5
1601,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1602,중경삼림,후보,제 20회 홍콩금상장영화제 (작품상),1.5
1603,중경삼림,후보,제 20회 홍콩금상장영화제 (감독상),1.5
1604,중경삼림,후보,제 20회 홍콩금상장영화제 (각본상),1.5
1605,중경삼림,후보,제 37회 금마장 (작품상),1.5
1606,중경삼림,후보,제 37회 금마장 (감독상),1.5
1607,중경삼림,수상,제 13회 유럽영화상 (유럽영화아카데미 비유럽영화상),10.0
1608,중경삼림,후보,제 38회 뉴욕영화제 (장편 상영작),1.5
1609,중경삼림,후보,제 47회 겐트 영화제 (클래식),1.5
1610,중경삼림,후보,제 20회 우디네 극동영화제 (임청하 회고전),1.5
1611,중경삼림,후보,제 42회 홍콩 국제 영화제 (특별전),3.5
1612,중경삼림,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
1613,중경삼림,후보,제 17회 라스팔마스 국제 영화제 (더 매직 랜턴),3.5
1614,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1615,중경삼림,후보,제 20회 브졸국제아시아영화제 (La carte blanche de nos 20 ans),3.5
1616,중경삼림,후보,제 34회 낭뜨 3대륙 영화제 (리빙 더 시티),1.5
1617,중경삼림,후보,제 1회 스프링 뮤직 필름페스티벌 (청춘의 봄),1.5
1618,중경삼림,후보,제 3회 넥스트 플러스 영화 축제 ('늦게 와서 미안' 기획전),1.5
1619,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1620,중경삼림,후보,제 14회 홍콩금상장영화제 (각본상),1.5
1621,중경삼림,수상,제 14회 홍콩금상장영화제 (작품상),3.0
1622,중경삼림,수상,제 14회 홍콩금상장영화제 (감독상),3.0
1623,중경삼림,수상,제 5회 스톡홀름영화제 (FIPRESCI 심사위원),3.0
1624,중경삼림,후보,제 9회 북경국제영화제 (파노라마 스페셜),3.5
1625,중경삼림,후보,제 19회 우디네 극동영화제 (크리에이티브 비전: 홍콩시네마 1997-2017),1.5
1626,중경삼림,후보,제 41회 홍콩 국제 영화제 (패러다임 시프트: 포스트-97 홍콩 시네마),3.5
1627,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1628,중경삼림,후보,제 33회 브뤼셀 판타스틱 영화제 (오피셜 셀렉션),1.5
1629,중경삼림,수상,제 33회 홍콩금상장영화제 (작품상),3.0
1630,중경삼림,수상,제 33회 홍콩금상장영화제 (감독상),3.0
1631,중경삼림,수상,제 33회 홍콩금상장영화제 (각본상),3.0
1632,중경삼림,후보,제 8회 아시안 필름 어워드 (최우수 각본상),1.5
1633,중경삼림,후보,제 38회 몬트리올 국제영화제 (공로전),3.5
1634,중경삼림,수상,제 23회 중국금계백화영화제 (작품상),3.0
1635,중경삼림,후보,제 23회 중국금계백화영화제 (감독상),1.5
1636,중경삼림,후보,제 63회 멜버른 국제 영화제 (악센트 온 아시아),3.5
1637,중경삼림,수상,제 8회 아시안 필름 어워드 (최우수작품상),3.0
1638,중경삼림,수상,제 8회 아시안 필름 어워드 (최우수감독상),3.0
1639,중경삼림,수상,제 50회 금마장 (관객상),3.0
1640,중경삼림,후보,제 37회 홍콩 국제 영화제 (홍콩 파노라마),3.5
1641,중경삼림,후보,제 22회 중국금계백화영화제 (감독상),1.5
1642,중경삼림,후보,제 8회 시네 바캉스 서울 (상영작),1.5
1643,중경삼림,후보,제 48회 카를로비바리 국제 영화제 (수평선부문),3.5
1644,중경삼림,후보,제 9회 북경국제영화제 (트리뷰츠),3.5
1645,중경삼림,후보,제 42회 홍콩 국제 영화제 (특별전),3.5
1646,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1647,중경삼림,후보,제 13회 한국 퀴어 영화제 (특별전),1.5
1648,중경삼림,후보,제 19회 브졸국제아시아영화제 (오마쥬),3.5
1649,중경삼림,후보,제 3회 서울 국제 프라이드 영화제 (특별전),3.5
1650,중경삼림,후보,제 1회 코펜하겐 국제다큐멘터리영화제 (북한),3.5
1651,중경삼림,후보,제 33회 홍콩 국제 영화제 (상영작),3.5
1652,중경삼림,후보,제 33회 토론토국제영화제 (특별한 발표 부문),3.5
1653,중경삼림,후보,제 61회 칸영화제 (특별상영),5.0
1654,중경삼림,후보,제 5회 독일 아시아 영화제 (상영작),1.5
1655,중경삼림,후보,제 19회 스톡홀름영화제 (어워드),1.5
1656,중경삼림,후보,제 13회 부산국제영화제 (갈라 프레젠테이션),3.5
1657,중경삼림,후보,제 33회 프리부르 국제영화제 (Sur la carte de Bong Joon-Ho),3.5
1658,중경삼림,후보,제 8회 북경국제영화제 (트리뷰츠),3.5
1659,중경삼림,후보,제 4회 무주산골영화제 (상영작 - 숲),1.5
1660,중경삼림,후보,제 19회 상하이국제영화제 (장국영 탄생 60주년 기념 회고전),3.5
1661,중경삼림,후보,제 13회 한국 퀴어 영화제 (특별전),1.5
1662,중경삼림,후보,제 5회 테라코타 극동 영화제 (인 메모리 오브),1.5
1663,중경삼림,후보,제 19회 브졸국제아시아영화제 (오마쥬),3.5
1664,중경삼림,후보,제 3회 서울 국제 프라이드 영화제 (특별전),3.5
1665,중경삼림,후보,제 7회 시네마테크의 친구들 영화제 (100편의 시네마 오디세이 Part 1: 유토피아로의 여행),1.5
1666,중경삼림,후보,제 3회 넥스트 플러스 영화 축제 ('늦게 와서 미안' 기획전),1.5
1667,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1668,중경삼림,수상,제 10회 홍콩금상장영화제 (작품상),3.0
1669,중경삼림,수상,제 10회 홍콩금상장영화제 (감독상),3.0
1670,중경삼림,후보,제 10회 홍콩금상장영화제 (각본상),1.5
1671,중경삼림,수상,제 28회 금마장 (감독상),3.0
1672,중경삼림,후보,제 13회 낭뜨 3대륙 영화제 (공식 부문- 경쟁),1.5
1673,중경삼림,후보,제 38회 하와이국제영화제 (필름메이커 인 포커스),3.5
1674,중경삼림,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
1675,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1676,중경삼림,후보,제 38회 하와이국제영화제 (필름메이커 인 포커스),3.5
1677,중경삼림,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
1678,중경삼림,후보,제 54회 금마장 (고전 상영),1.5
1679,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1680,중경삼림,후보,제 5회 테라코타 극동 영화제 (인 메모리 오브),1.5
1681,중경삼림,후보,제 19회 브졸국제아시아영화제 (오마쥬),3.5
1682,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1683,중경삼림,후보,제 17회 홍콩금상장영화제 (작품상),1.5
1684,중경삼림,후보,제 17회 홍콩금상장영화제 (감독상),1.5
1685,중경삼림,후보,제 35회 뉴욕영화제 (장편 상영작),1.5
1686,중경삼림,수상,제 50회 칸영화제 (감독상),10.0
1687,중경삼림,후보,제 34회 금마장 (감독상),1.5
1688,중경삼림,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
1689,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1690,중경삼림,후보,제 15회 달라스 아시안 영화제 (장편경쟁),1.5
1691,중경삼림,후보,제 3회 넥스트 플러스 영화 축제 ('늦게 와서 미안' 기획전),1.5
1692,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1693,중경삼림,후보,제 35회 뉴욕영화제 (장편 상영작),1.5
1694,중경삼림,후보,제 15회 홍콩금상장영화제 (작품상),1.5
1695,중경삼림,후보,제 15회 홍콩금상장영화제 (감독상),1.5
1696,중경삼림,후보,제 15회 홍콩금상장영화제 (각본상),1.5
1697,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1698,중경삼림,후보,제 60회 칸영화제 (경쟁부문),5.0
1699,중경삼림,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
1700,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1701,중경삼림,후보,제 24회 홍콩금상장영화제 (작품상),1.5
1702,중경삼림,후보,제 24회 홍콩금상장영화제 (감독상),1.5
1703,중경삼림,후보,제 24회 홍콩금상장영화제 (각본상),1.5
1704,중경삼림,후보,제 4회 트라이베카 필름 페스티벌 (상영작),1.5
1705,중경삼림,후보,제 10회 홍콩금자형장 (작품상),1.5
1706,중경삼림,후보,제 10회 홍콩금자형장 (감독상),1.5
1707,중경삼림,후보,제 10회 홍콩금자형장 (각본상),1.5
1708,중경삼림,후보,제 57회 칸영화제 (황금종려상),5.0
1709,중경삼림,후보,제 41회 금마장 (작품상),1.5
1710,중경삼림,수상,제 17회 유럽영화상 (유럽영화아카데미 비유럽영화상),10.0
1711,중경삼림,수상,공로상,3.0
1712,중경삼림,후보,제 37회 홍콩 국제 영화제 (특별전),3.5
1713,중경삼림,후보,제 12회 달라스 아시안 영화제 (단편경쟁),1.5
1714,중경삼림,후보,제 4회 서울충무로국제영화제 (씨네 아시아 인 러브),3.5
1715,중경삼림,후보,제 5회 시네마테크의 친구들 영화제 (친구들의 선택),1.5
1716,중경삼림,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
1717,중경삼림,후보,제 8회 홍콩금상장영화제 (작품상),1.5
1718,중경삼림,후보,제 8회 홍콩금상장영화제 (감독상),1.5
1719,중경삼림,후보,제 8회 아시아나국제단편영화제 (특별프로그램),3.5
1720,중경삼림,후보,제 6회 아시아나국제단편영화제 (감독열전: 시네마 올드 앤 뉴),3.5
1721,중경삼림,후보,제 46회 뉴욕영화제 (장편 영화),1.5
1722,중경삼림,후보,제 18회 낭뜨 3대륙 영화제 (공식 부문- 경쟁),1.5
1723,중경삼림,후보,제 14회 홍콩금상장영화제 (각본상),1.5
1724,중경삼림,후보,제 14회 홍콩금상장영화제 (작품상),1.5
1725,중경삼림,후보,제 14회 홍콩금상장영화제 (감독상),1.5
1726,중경삼림,수상,비전상,3.0
1727,중경삼림,후보,제 7회 홍콩금상장영화제 (각본상),1.5
1728,중경삼림,수상,평생 공로상,3.0
1729,중경삼림,후보,제 12회 홍콩금상장영화제 (여우주연상),1.5
1730,중경삼림,후보,제 12회 홍콩금상장영화제 (여우주연상),1.5
1731,중경삼림,수상,제 27회 금마장 (여우주연상),3.0
1732,중경삼림,후보,제 5회 홍콩금상장영화제 (여우주연상),1.5
1733,중경삼림,후보,제 3회 홍콩금상장영화제 (여우주연상),1.5
1734,중경삼림,수상,제 21회 아시아 태평양 영화제 (여우주연상),3.0
1735,중경삼림,후보,제 33회 홍콩금상장영화제 (남우주연상),1.5
1736,중경삼림,후보,제 8회 아시안 필름 어워드 (남우주연상),1.5
1737,중경삼림,후보,제 32회 홍콩금상장영화제 (남우주연상),1.5
1738,중경삼림,후보,제 28회 홍콩금상장영화제 (남우주연상),1.5
1739,중경삼림,수상,제 2회 아시안 필름 어워드 (남우주연상),3.0
1740,중경삼림,수상,제 44회 금마장 (남우주연상),3.0
1741,중경삼림,후보,제 26회 홍콩금상장영화제 (남우주연상),1.5
1742,중경삼림,수상,제 24회 홍콩금상장영화제 (남우주연상),3.0
1743,중경삼림,수상,제 10회 홍콩금자형장 (남우주연상),3.0
1744,중경삼림,후보,제 41회 금마장 (남우주연상),1.5
1745,중경삼림,수상,제 8회 홍콩금자형장 (남우주연상),3.0
1746,중경삼림,수상,제 40회 금마장 (남우주연상),3.0
1747,중경삼림,수상,제 22회 홍콩금상장영화제 (남우주연상),3.0
1748,중경삼림,수상,제 20회 홍콩금상장영화제 (남우주연상),3.0
1749,중경삼림,후보,제 37회 금마장 (남우주연상),1.5
1750,중경삼림,수상,제 53회 칸영화제 (남우주연상),10.0
1751,중경삼림,후보,제 18회 홍콩금상장영화제 (남우주연상),1.5
1752,중경삼림,후보,제 35회 금마장 (남우주연상),1.5
1753,중경삼림,수상,제 17회 홍콩금상장영화제 (남우주연상),3.0
1754,중경삼림,수상,제 14회 홍콩금상장영화제 (남우주연상),3.0
1755,중경삼림,수상,제 31회 금마장 (남우주연상),3.0
1756,중경삼림,후보,제 12회 홍콩금상장영화제 (남우조연상),1.5
1757,중경삼림,수상,제 9회 홍콩금상장영화제 (남우조연상),3.0
1758,중경삼림,후보,제 6회 홍콩금상장영화제 (남우주연상),1.5
1759,중경삼림,후보,제 22회 홍콩금상장영화제 (여우주연상),1.5
1760,중경삼림,후보,제 14회 홍콩금상장영화제 (여우주연상),1.5
1761,클로저,후보,제 24회 부산국제영화제 (부산 클래식),3.5
1762,클로저,후보,제 41회 예테보리국제영화제 (클래식),3.5
1763,클로저,후보,제 54회 금마장 (고전 상영),1.5
1764,클로저,후보,제 2회 시네 바캉스 서울 (상영작),1.5
1765,클로저,후보,제 2회 로마 국제영화제 (엑스트라),3.5
1766,클로저,수상,제 22회 영국 아카데미 시상식 (작품상),10.0
1767,클로저,수상,제 22회 영국 아카데미 시상식 (데이빗 린 상),10.0
1768,클로저,수상,제 20회 미국 감독 조합상 (감독상(영화부문)),3.0
1769,클로저,수상,제 40회 미국 아카데미 시상식 (감독상),10.0
1770,클로저,수상,제 25회 골든 글로브 시상식 (작품상-뮤지컬코미디),10.0
1771,클로저,수상,제 25회 골든 글로브 시상식 (감독상),10.0
1772,클로저,수상,제 32회 뉴욕 비평가 협회상 (감독상),3.0
1773,클로저,후보,제 13회 취리히 영화제 (회고전),1.5
1774,클로저,후보,제 11회 로마 국제영화제 (회고전),3.5
1775,클로저,후보,제 65회 골든 글로브 시상식 (작품상-뮤지컬코미디),5.0
1776,클로저,후보,제 58회 데살로니키 국제 영화제 (까르뜨 블랑슈),3.5
1777,클로저,후보,제 10회 달라스 국제 영화제 (스페셜 프레젠테이션),3.5
1778,클로저,후보,제 24회 골든 글로브 시상식 (감독상),5.0
1779,클로저,후보,제 39회 미국 아카데미 시상식 (감독상),5.0
1780,클로저,수상,제 20회 영국 아카데미 시상식 (작품상),10.0
1781,클로저,후보,제 24회 골든 글로브 시상식 (작품상-드라마),5.0
