,movie,award,award_name
1926,타락천사,후보,제 42회 홍콩 국제 영화제 (특별전)
1927,타락천사,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전)
1928,타락천사,후보,제 17회 라스팔마스 국제 영화제 (더 매직 랜턴)
1929,타락천사,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트)
1930,타락천사,후보,제 20회 브졸국제아시아영화제 (La carte blanche de nos 20 ans)
1931,타락천사,후보,제 34회 낭뜨 3대륙 영화제 (리빙 더 시티)
1932,타락천사,후보,제 1회 스프링 뮤직 필름페스티벌 (청춘의 봄)
1933,타락천사,후보,제 3회 넥스트 플러스 영화 축제 ('늦게 와서 미안' 기획전)
1934,타락천사,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전)
1935,타락천사,후보,제 14회 홍콩금상장영화제 (각본상)
1936,타락천사,수상,제 14회 홍콩금상장영화제 (작품상)
1937,타락천사,수상,제 14회 홍콩금상장영화제 (감독상)
1938,타락천사,수상,제 5회 스톡홀름영화제 (FIPRESCI 심사위원)
